,has_summ,soap_central,soapcentral_condensed,tvmega_recap,tvdb,scene_breaks,has_caps,n_scenes,n_lines,n_chars,n_chars_per_scene,duration_raw,duration,split,usable
oltl-11-02-07,True,True,True,True,False,explicit,False,30,484,24,46.63333333333333,2186.507029,36m 26.51s,nelly-excluded,False
oltl-11-02-09,True,True,True,True,False,explicit,True,50,437,34,39.82,2191.522540,36m 31.52s,train,True
oltl-11-02-10,True,True,True,True,False,explicit,True,39,404,17,42.7948717948718,2229.765805,37m 9.77s,train,True
oltl-11-02-11,True,False,False,True,False,explicit,True,39,357,15,43.71794871794872,2151.909297,35m 51.91s,train,True
oltl-11-03-06,True,True,True,True,False,explicit,True,25,480,21,46.84,2217.644989,36m 57.64s,train,True
oltl-11-03-08,True,True,True,True,False,explicit,True,50,422,19,40.54,2173.480635,36m 13.48s,train,True
oltl-11-03-09,True,True,True,True,False,explicit,True,60,419,30,39.06666666666667,2194.308934,36m 34.31s,train,True
oltl-11-03-10,True,True,True,True,False,explicit,True,40,267,20,41.725,2236.267392,37m 16.27s,train,True
oltl-11-03-11,True,False,False,True,False,explicit,True,46,364,16,42.30434782608695,2153.441814,35m 53.44s,train,True
oltl-11-04-08,True,True,True,True,False,explicit,True,48,400,29,40.91666666666666,2167.722086,36m 7.72s,train,True
oltl-11-04-09,True,True,True,True,False,explicit,True,44,423,21,44.04545454545455,2193.055057,36m 33.06s,train,True
oltl-11-04-10,True,True,True,True,False,explicit,True,47,361,23,41.212765957446805,2237.381950,37m 17.38s,train,True
oltl-11-04-11,True,False,False,True,False,explicit,True,43,423,13,42.604651162790695,2155.438730,35m 55.44s,train,True
oltl-11-05-07,True,True,True,True,False,explicit,True,34,413,21,44.88235294117647,2208.380227,36m 48.38s,train,True
oltl-11-05-08,True,True,True,True,False,explicit,True,37,298,19,41.91891891891892,2172.133878,36m 12.13s,train,True
oltl-11-05-09,True,True,True,True,False,explicit,True,45,574,19,42.51111111111111,2193.542676,36m 33.54s,train,True
oltl-11-05-10,True,True,True,True,False,explicit,True,52,390,20,41.48076923076923,2235.570794,37m 15.57s,train,True
oltl-11-06-06,True,True,True,True,False,explicit,True,24,437,19,45.79166666666666,2154.022313,35m 54.02s,train,True
oltl-11-06-07,True,True,True,True,False,explicit,True,23,396,21,47.130434782608695,2187.644807,36m 27.64s,train,True
oltl-11-06-08,True,True,True,True,False,explicit,False,50,331,21,37.84,2169.115283,36m 9.12s,nelly-excluded,False
oltl-11-06-09,True,True,True,True,False,explicit,True,54,615,24,42.03703703703704,2192.799637,36m 32.80s,train,True
oltl-11-07-06,True,True,True,True,False,explicit,True,32,395,19,43.0,2218.782766,36m 58.78s,train,True
oltl-11-07-07,True,True,True,True,False,explicit,True,29,377,16,43.62068965517241,2186.855329,36m 26.86s,train,True
oltl-11-07-08,True,True,True,True,False,explicit,True,39,374,25,42.0,2168.488345,36m 8.49s,train,True
oltl-11-07-11,True,False,False,True,False,explicit,True,43,380,14,42.93023255813954,2153.604354,35m 53.60s,train,True
oltl-11-08-06,True,True,True,True,False,explicit,True,32,443,28,42.8125,2020.693333,33m 40.69s,train,True
oltl-11-08-07,True,True,True,True,False,explicit,True,27,451,28,45.07407407407408,2188.016327,36m 28.02s,train,True
oltl-11-08-10,True,True,True,True,False,explicit,True,42,399,20,43.0,2230.926803,37m 10.93s,train,True
oltl-11-08-11,True,False,False,True,False,explicit,True,37,398,18,44.83783783783784,2089.703039,34m 49.70s,train,True
oltl-11-09-06,True,True,True,True,False,explicit,True,33,337,36,41.09090909090909,2218.643447,36m 58.64s,train,True
oltl-11-09-07,True,True,True,True,False,explicit,True,35,341,36,45.25714285714286,2188.318186,36m 28.32s,train,True
oltl-11-09-09,True,True,True,True,False,explicit,True,48,419,19,39.145833333333336,2191.383220,36m 31.38s,train,True
oltl-11-09-10,True,True,True,True,False,explicit,True,49,367,21,42.16326530612245,2235.570794,37m 15.57s,train,True
oltl-11-09-11,True,False,False,True,False,explicit,True,45,328,15,42.6,2154.324172,35m 54.32s,train,True
oltl-11-10-06,True,True,True,True,False,explicit,True,43,399,37,41.69767441860465,2216.925170,36m 56.93s,train,True
oltl-11-10-08,True,True,True,True,False,explicit,True,40,501,17,41.25,2194.610794,36m 34.61s,test,True
oltl-11-10-09,True,True,True,True,False,explicit,True,55,434,27,41.56363636363636,2191.847619,36m 31.85s,train,True
oltl-11-10-10,True,True,True,True,False,explicit,True,39,427,20,44.05128205128205,2235.988753,37m 15.99s,train,True
oltl-11-10-11,True,False,False,True,False,explicit,True,46,346,19,41.80434782608695,2153.766893,35m 53.77s,train,True
oltl-11-11-08,True,True,True,True,False,explicit,True,34,390,24,42.88235294117647,2195.168073,36m 35.17s,train,True
oltl-11-11-09,True,True,True,True,False,explicit,True,55,399,23,41.27272727272727,2192.103039,36m 32.10s,train,True
oltl-11-11-11,True,False,False,True,False,explicit,True,42,362,17,43.76190476190476,2154.463492,35m 54.46s,train,True
oltl-11-12-07,True,True,True,True,False,explicit,True,33,434,28,44.72727272727273,2280.245986,38m 0.25s,train,True
oltl-11-12-08,True,True,True,True,False,explicit,True,45,309,18,39.02222222222223,2197.397188,36m 37.40s,train,True
oltl-11-12-09,True,True,True,True,False,explicit,True,56,586,27,41.80357142857143,2192.288798,36m 32.29s,train,True
oltl-11-12-10,True,True,True,True,False,explicit,True,55,366,21,40.03636363636364,2235.988753,37m 15.99s,train,True
oltl-11-13-06,True,True,True,True,False,explicit,True,40,404,31,42.75,2215.114014,36m 55.11s,train,True
oltl-11-13-07,True,True,True,True,False,explicit,True,29,386,28,46.13793103448276,2209.007166,36m 49.01s,train,True
oltl-11-13-08,True,True,True,True,False,explicit,True,37,349,24,43.32432432432432,2191.360000,36m 31.36s,train,True
oltl-11-13-09,True,True,True,True,False,explicit,True,54,395,25,41.333333333333336,2193.426576,36m 33.43s,train,True
oltl-11-14-06,True,True,True,True,False,explicit,True,35,341,24,44.114285714285714,2214.626395,36m 54.63s,train,True
oltl-11-14-08,True,True,True,True,False,explicit,True,34,401,20,42.94117647058823,2192.033379,36m 32.03s,train,True
oltl-11-14-11,True,False,False,True,False,explicit,True,34,304,20,43.94117647058823,2155.461950,35m 55.46s,train,True
oltl-11-15-06,True,True,True,True,False,explicit,True,16,206,17,44.625,2216.483991,36m 56.48s,train,True
oltl-11-15-10,True,True,True,True,False,explicit,True,34,329,20,43.61764705882353,2236.499592,37m 16.50s,train,True
oltl-11-15-11,True,False,False,True,False,explicit,True,45,427,21,42.53333333333333,2156.158549,35m 56.16s,train,True
oltl-11-16-06,True,True,True,True,False,explicit,True,29,390,26,46.41379310344828,2215.462313,36m 55.46s,train,True
oltl-11-16-09,True,True,True,True,False,explicit,True,44,295,25,40.34090909090909,2192.358458,36m 32.36s,train,True
oltl-11-16-11,True,False,False,True,False,explicit,True,54,450,21,42.98148148148148,2153.581134,35m 53.58s,train,True
oltl-11-17-06,True,True,True,True,False,explicit,True,36,454,30,44.61111111111112,2216.089252,36m 56.09s,train,True
oltl-11-17-08,True,True,True,True,False,explicit,True,46,307,18,38.54347826086956,2191.847619,36m 31.85s,train,True
oltl-11-17-09,True,True,True,True,False,explicit,True,47,448,25,41.191489361702125,2189.525624,36m 29.53s,train,True
oltl-11-17-10,True,True,True,True,False,explicit,True,54,452,26,41.05555555555556,2236.151293,37m 16.15s,train,True
oltl-11-17-11,True,False,False,True,False,explicit,True,40,502,18,44.325,2155.067211,35m 55.07s,train,True
oltl-11-18-08,True,True,True,True,False,explicit,True,33,301,22,43.03030303030303,2194.564354,36m 34.56s,train,True
oltl-11-18-09,True,True,True,True,False,explicit,True,39,360,18,40.7948717948718,2192.195918,36m 32.20s,train,True
oltl-11-18-10,True,True,True,True,False,explicit,True,44,399,16,43.52272727272727,2235.083175,37m 15.08s,train,True
oltl-11-18-11,True,False,False,True,False,explicit,True,42,357,16,43.833333333333336,2154.417052,35m 54.42s,train,True
oltl-11-19-07,True,True,True,True,False,explicit,True,43,417,18,40.88372093023256,2186.530249,36m 26.53s,train,True
oltl-11-19-08,True,True,True,True,False,explicit,True,27,281,18,43.11111111111112,2170.299501,36m 10.30s,train,True
oltl-11-19-09,True,True,True,True,False,explicit,True,46,331,19,41.67391304347826,2191.592200,36m 31.59s,train,True
oltl-11-19-10,True,True,True,True,False,explicit,True,47,332,18,41.0,2236.058413,37m 16.06s,train,True
oltl-11-20-06,True,True,True,True,False,explicit,True,28,298,22,44.67857142857143,2217.598549,36m 57.60s,train,True
oltl-11-20-07,True,True,True,True,False,explicit,True,42,410,24,43.73809523809524,2186.808889,36m 26.81s,train,True
oltl-11-20-08,True,True,True,True,False,explicit,True,30,399,16,44.96666666666667,2192.219138,36m 32.22s,train,True
oltl-11-20-09,True,True,True,True,False,explicit,True,47,423,17,41.38297872340426,2191.011701,36m 31.01s,train,True
oltl-11-21-06,True,True,True,True,False,explicit,True,29,295,25,43.75862068965517,2217.436009,36m 57.44s,train,True
oltl-11-21-07,True,True,True,True,False,explicit,True,28,413,30,46.10714285714285,2186.878549,36m 26.88s,train,True
oltl-11-21-08,True,True,True,True,False,explicit,True,32,318,20,44.34375,2169.719002,36m 9.72s,train,True
oltl-11-21-11,True,False,False,True,False,explicit,True,39,320,16,44.43589743589744,2153.348934,35m 53.35s,train,True
oltl-11-22-06,True,True,True,True,False,explicit,True,32,401,22,44.6875,2215.694512,36m 55.69s,train,True
oltl-11-22-10,True,True,True,True,False,explicit,True,48,332,18,40.875,2236.755011,37m 16.76s,train,True
oltl-11-22-11,True,False,False,True,False,explicit,True,41,366,22,44.39024390243903,2156.228209,35m 56.23s,train,True
oltl-11-23-09,True,True,True,True,False,explicit,True,44,375,16,39.27272727272727,2183.279456,36m 23.28s,train,True
oltl-11-23-10,True,True,True,True,False,explicit,True,48,354,23,41.9375,2236.313832,37m 16.31s,train,True
oltl-11-23-11,True,False,False,True,False,explicit,True,54,380,19,41.05555555555556,2155.787029,35m 55.79s,train,True
oltl-11-24-08,True,True,True,True,False,explicit,True,35,309,19,42.71428571428572,2194.517914,36m 34.52s,train,True
oltl-11-24-09,True,True,True,True,False,explicit,True,42,517,27,45.023809523809526,2191.058141,36m 31.06s,train,True
oltl-11-24-10,True,True,True,True,False,explicit,True,57,427,32,39.85964912280702,2236.313832,37m 16.31s,train,True
oltl-11-25-08,True,True,True,True,False,explicit,True,29,376,24,44.0,2193.449796,36m 33.45s,train,True
oltl-11-25-09,True,True,True,True,False,explicit,False,35,403,32,45.91428571428571,2190.895601,36m 30.90s,nelly-excluded,False
oltl-11-26-07,True,True,True,True,False,explicit,True,35,349,23,44.114285714285714,2199.765624,36m 39.77s,train,True
oltl-11-26-08,True,True,True,True,False,explicit,True,32,259,16,43.53125,2192.822857,36m 32.82s,train,True
oltl-11-27-07,True,True,True,True,False,explicit,True,30,390,17,45.13333333333333,2186.321270,36m 26.32s,train,True
oltl-11-28-06,True,True,True,True,False,explicit,True,27,385,20,44.2962962962963,2217.343129,36m 57.34s,train,True
oltl-11-28-07,True,True,True,True,False,explicit,True,32,390,13,42.28125,2186.739229,36m 26.74s,train,True
oltl-11-28-11,True,False,False,True,False,explicit,True,41,453,18,43.46341463414634,2157.551746,35m 57.55s,train,True
oltl-11-29-06,True,True,True,True,False,explicit,True,28,367,23,46.46428571428572,2215.694512,36m 55.69s,train,True
oltl-11-29-07,True,True,True,True,False,explicit,True,39,426,28,42.64102564102564,2183.279456,36m 23.28s,train,True
oltl-11-29-10,True,True,True,True,False,explicit,False,45,486,20,41.62222222222222,2235.756553,37m 15.76s,nelly-excluded,False
oltl-11-29-11,True,False,False,True,False,explicit,True,36,477,18,45.80555555555556,2155.810249,35m 55.81s,train,True
oltl-11-30-06,True,False,False,True,False,explicit,True,34,356,19,44.3235294117647,2216.669751,36m 56.67s,train,True
oltl-11-30-07,True,True,True,True,False,explicit,True,42,420,21,41.88095238095238,2189.177324,36m 29.18s,train,True
oltl-11-30-09,True,True,True,True,False,explicit,True,48,376,21,43.1875,2194.401814,36m 34.40s,train,True
oltl-11-30-10,True,True,True,True,False,explicit,True,46,337,20,40.69565217391305,2236.058413,37m 16.06s,train,True
oltl-11-30-11,True,False,False,True,False,explicit,True,27,413,11,47.0,2153.581134,35m 53.58s,train,True
oltl-12-01-06,True,True,True,True,False,explicit,True,29,433,25,45.172413793103445,2217.459229,36m 57.46s,train,True
oltl-12-01-08,True,True,True,True,False,explicit,True,26,335,38,45.96153846153846,2194.564354,36m 34.56s,train,True
oltl-12-01-09,True,True,True,True,False,explicit,True,42,239,18,39.45238095238095,2192.938957,36m 32.94s,train,True
oltl-12-01-10,True,True,True,True,False,explicit,True,48,383,20,41.625,2235.895873,37m 15.90s,train,True
oltl-12-02-08,True,True,True,True,False,explicit,True,34,325,20,43.088235294117645,2193.426576,36m 33.43s,train,True
oltl-12-02-09,True,True,True,True,False,explicit,True,35,444,34,44.885714285714286,2191.220680,36m 31.22s,train,True
oltl-12-02-10,True,True,True,True,False,explicit,True,62,453,23,41.12903225806452,2238.542948,37m 18.54s,train,True
oltl-12-02-11,True,False,False,True,True,none,True,54,375,16,2.240740740740741,2154.417052,35m 54.42s,train,True
oltl-12-03-07,True,True,True,True,False,explicit,True,31,290,18,41.354838709677416,2187.598367,36m 27.60s,train,True
oltl-12-03-08,True,True,True,True,False,explicit,True,38,380,19,41.86842105263158,2192.103039,36m 32.10s,train,True
oltl-12-03-09,True,True,True,True,False,explicit,True,43,423,33,43.0,2193.356916,36m 33.36s,train,True
oltl-12-03-10,True,True,True,True,False,explicit,True,47,483,19,41.38297872340426,2238.124989,37m 18.12s,train,True
oltl-12-04-06,True,True,True,True,False,explicit,True,22,488,23,46.77272727272727,2214.069116,36m 54.07s,train,True
oltl-12-04-07,True,True,True,True,False,explicit,True,32,354,20,43.875,2188.805805,36m 28.81s,train,True
oltl-12-04-08,True,True,True,True,False,explicit,True,55,467,28,39.8,2192.288798,36m 32.29s,train,True
oltl-12-04-09,True,True,True,True,False,explicit,True,50,561,32,42.84,2192.683537,36m 32.68s,train,True
oltl-12-05-06,True,True,True,True,False,explicit,True,26,347,28,45.23076923076923,2219.572245,36m 59.57s,train,True
oltl-12-05-07,True,True,True,True,False,explicit,True,38,425,25,43.1578947368421,2186.948209,36m 26.95s,train,True
oltl-12-05-08,True,True,True,True,False,explicit,True,37,437,21,44.35135135135136,2192.915737,36m 32.92s,train,True
oltl-12-05-11,True,False,False,True,True,none,False,53,501,20,2.30188679245283,2154.300952,35m 54.30s,nelly-excluded,False
oltl-12-06-06,True,True,True,True,False,explicit,True,34,437,34,44.64705882352941,2219.107846,36m 59.11s,train,True
oltl-12-06-07,True,True,True,True,False,explicit,True,33,399,24,44.54545454545455,1982.217868,33m 2.22s,train,True
oltl-12-06-10,True,True,True,True,False,explicit,False,53,362,18,40.735849056603776,2213.836916,36m 53.84s,nelly-excluded,False
oltl-12-06-11,True,False,False,True,True,none,True,72,433,19,2.083333333333333,2153.604354,35m 53.60s,train,True
oltl-12-07-06,True,True,True,True,False,explicit,True,29,470,31,47.0,2218.132608,36m 58.13s,train,True
oltl-12-07-07,True,True,True,True,False,explicit,True,38,387,20,44.71052631578947,2187.366168,36m 27.37s,train,True
oltl-12-07-09,True,True,True,True,False,explicit,True,45,472,29,40.577777777777776,2191.615420,36m 31.62s,train,True
oltl-12-07-10,True,True,True,True,False,explicit,True,53,387,17,42.528301886792455,2214.649615,36m 54.65s,train,True
oltl-12-07-11,True,False,False,True,True,none,True,47,404,16,2.2127659574468086,2152.536236,35m 52.54s,train,True
oltl-12-08-06,True,True,True,True,False,explicit,True,39,355,23,43.48717948717949,2215.717732,36m 55.72s,train,True
oltl-12-08-08,True,True,True,True,False,explicit,True,39,304,19,40.61538461538461,2190.175782,36m 30.18s,train,True
oltl-12-08-10,True,True,True,True,False,explicit,True,56,408,21,39.94642857142857,2214.579955,36m 54.58s,train,True
oltl-12-08-11,True,False,False,True,True,none,True,45,377,14,2.2,2152.977415,35m 52.98s,train,True
oltl-12-09-08,True,True,True,True,False,explicit,True,40,335,28,42.775,2169.835102,36m 9.84s,train,True
oltl-12-09-09,True,True,True,True,False,explicit,True,38,415,24,42.526315789473685,2193.519456,36m 33.52s,train,True
oltl-12-09-10,True,True,True,True,False,explicit,False,42,504,20,43.642857142857146,2215.253333,36m 55.25s,nelly-excluded,False
oltl-12-09-11,True,False,False,True,True,none,True,54,343,12,1.851851851851852,2154.602812,35m 54.60s,train,True
oltl-12-10-07,True,True,True,True,False,explicit,True,38,384,17,41.13157894736842,1857.457052,30m 57.46s,train,True
oltl-12-10-08,True,True,True,True,False,explicit,True,25,243,22,42.6,2169.231383,36m 9.23s,train,True
oltl-12-10-09,True,True,True,True,False,explicit,True,44,353,21,42.27272727272727,2194.401814,36m 34.40s,train,True
oltl-12-10-10,True,True,True,True,False,explicit,True,41,369,23,42.58536585365854,2215.717732,36m 55.72s,train,True
oltl-12-11-06,True,True,True,True,False,explicit,True,23,332,17,46.69565217391305,2217.227029,36m 57.23s,train,True
oltl-12-11-07,True,True,True,True,False,explicit,True,43,446,26,41.83720930232558,2188.271746,36m 28.27s,train,True
oltl-12-11-08,True,True,True,True,False,explicit,True,44,350,26,40.81818181818182,2193.031837,36m 33.03s,train,True
oltl-12-11-09,True,True,True,True,False,explicit,True,49,487,20,40.89795918367347,2193.681995,36m 33.68s,train,True
oltl-12-12-06,True,True,True,True,False,none,True,62,425,28,2.3870967741935485,2216.135692,36m 56.14s,train,True
oltl-12-12-07,True,True,True,True,False,explicit,True,30,393,25,45.2,2190.106122,36m 30.11s,train,True
